Gemeinde,Einwohner,Website,Contact Name,Email,Phone,Email Status,Notes
Norstedt,   385,https://norstedt.de,,,,,
Luhnstedt,   385,https://luhnstedt.de,,,,,
Wiesweiler,   385,https://wiesweiler.de,,,,,
Bayerfeld-Steckweiler,   385,https://bayerfeld-steckweiler.de,,,,,
Arenrath,   385,https://arenrath.de,,,,,
Weira,   384,https://thueringen.de,,,,,
Wehnde,   384,No Website,,,,,
Belau,   384,https://belau.de,,,,,
Lohnweiler,   384,No Website,,,,,
Hausten,   384,No Website,,,,,
Eisenach,   384,https://eisenach.de,,,,,
Fitzbek,   383,https://fitzbek.de,,,,,
Kospoda,   382,https://kospoda.de,,,,,
Tegau,   382,No Website,,,,,
Forst (Eifel),   382,https://forst-eifel.de,,,,,
Waldhambach,   382,No Website,,,,,
Battenberg (Pfalz),   382,https://battenberg-pfalz.de,,,,,
Vorbeck,   381,No Website,,,,,
Zierzow,   381,No Website,,,,,
Krems II,   381,No Website,,,,,
Warnau,   381,https://warnau.de,,,,,
Sankt Katharinen,   381,https://st-katharinen.de,,,,,
Schloßböckelheim,   381,https://schlossboeckelheim.de,,,,,
Mannweiler-Cölln,   381,No Website,,,,,
Grenderich,   381,https://gemeinde-grenderich.de,,,,,
Rückweiler,   380,https://rueckweiler.de,,,,,
Alterkülz,   380,No Website,,,,,
Eckfeld,   380,https://eckfeld.de,,,,,
Westgreußen,   379,https://westgreussen.de,,,,,
Perlin,   378,No Website,,,,,
Leienkaul,   378,https://leienkaul.de,,,,,
Rott,   378,No Website,,,,,
Nadrensee,   377,No Website,,,,,
Lemnitz,   377,No Website,,,,,
Obertiefenbach,   377,No Website,,,,,
Bernstorf,   376,No Website,,,,,
Granzin,   376,No Website,,,,,
Hohenfelden,   376,https://hohenfelden.de,,,,,
Urleben,   376,No Website,,,,,
Armstedt,   376,No Website,,,,,
Pferdingsleben,   375,No Website,,,,,
Alkersum,   375,No Website,,,,,
Bermersheim vor der Höhe,   375,No Website,,,,,
Fensdorf,   375,https://fensdorf.de,,,,,
Schönfeld,   374,No Website,,,,,
Wasserthaleben,   374,No Website,,,,,
Bühnsdorf,   374,https://buehnsdorf.de,,,,,
Oberhaid,   374,https://oberhaid.de,,,,,
Vogelsang-Warsin,   373,No Website,,,,,
Stolpe auf Usedom,   373,https://stolpe-auf-usedom.de,,,,,
Ritzerow,   373,No Website,,,,,
Thürkow,   373,No Website,,,,,
Hohen Pritz,   373,No Website,,,,,
Kümmernitztal,   373,No Website,,,,,
Tröndel,   373,No Website,,,,,
Härtlingen,   373,https://haertlingen.de,,,,,
Warrenzin,   372,No Website,,,,,
Großpürschütz,   372,No Website,,,,,
Stubben,   372,No Website,,,,,
Passade,   372,https://passade.de,,,,,
Schierensee,   372,https://schierensee.de,,,,,
Busenhausen,   372,https://busenhausen.de,,,,,
Wölmersen,   372,No Website,,,,,
Milow,   371,https://milow.de,,,,,
Negenharrie,   371,https://gemeinde-negenharrie.de,,,,,
Frauenberg,   371,No Website,,,,,
Rosenkopf,   371,No Website,,,,,
Isselbach,   371,No Website,,,,,
Malbergweich,   371,https://malbergweich.de,,,,,
Weitendorf,   370,No Website,,,,,
Poggensee,   370,No Website,,,,,
Goldebek,   370,No Website,,,,,
Rosdorf,   370,No Website,,,,,
Mackenrodt,   370,https://mackenrodt.de,,,,,
Eßweiler,   370,https://essweiler.de,,,,,
Lieg,   370,No Website,,,,,
Lieth,   369,No Website,,,,,
Stahlhofen am Wiesensee,   369,https://stahlhofen-am-wiesensee.de,,,,,
Wallendorf,   369,No Website,,,,,
Mittenwalde,   368,https://mittenwalde.de,,,,,
Eichenberg,   368,No Website,,,,,
Groß Buchwald,   368,No Website,,,,,
Stafstedt,   368,No Website,,,,,
Rutsweiler an der Lauter,   368,No Website,,,,,
Virneburg,   368,No Website,,,,,
Schutzbach,   368,No Website,,,,,
Breitingen,   368,https://breitingen.de,,,,,
Rieps,   367,https://gemeinde-rieps.de,,,,,
Geltorf,   367,No Website,,,,,
Sarnow,   366,No Website,,,,,
Blankenberg,   366,No Website,,,,,
Büsumer Deichhausen,   366,https://buesum.de,,,,,
Staven,   365,No Website,,,,,
Gneven,   365,No Website,,,,,
Hasenkrug,   365,No Website,,,,,
Briedern,   365,https://briedern.de,,,,,
Gutenacker,   365,No Website,,,,,
Rukieten,   364,https://rukieten.de,,,,,
Treplin,   364,No Website,,,,,
Krüzen,   364,No Website,,,,,
Meckenbach,   364,https://meckenbach.de,,,,,
Reudelsterz,   364,No Website,,,,,
Oberhausen an der Nahe,   363,https://oberhausen-nahe.de,,,,,
Netzbach,   363,https://netzbach.de,,,,,
Franzenheim,   363,No Website,,,,,
Hohen Demzin,   362,No Website,,,,,
Manhagen,   362,https://manhagen.de,,,,,
Beierstedt,   362,No Website,,,,,
Kirchsahr,   362,https://kirchsahr.de,,,,,
Rettersen,   362,No Website,,,,,
Bibow,   361,No Website,,,,,
Sundhausen,   361,No Website,,,,,
Westre,   361,No Website,,,,,
Ottersheim,   361,No Website,,,,,
Burg (Mosel),   361,https://burg-mosel.de,,,,,
Nerenstetten,   361,https://nerenstetten.de,,,,,
Boos,   360,No Website,,,,,
Ruppertsecken,   360,No Website,,,,,
Macken,   360,No Website,,,,,
Kühsen,   359,No Website,,,,,
Schwarz,   358,No Website,,,,,
Goldisthal,   358,No Website,,,,,
Altenhof,   357,https://gemeinde-altenhof.de,,,,,
Süderdorf,   357,No Website,,,,,
Dargelin,   356,No Website,,,,,
Lübs,   356,No Website,,,,,
Tasdorf,   356,No Website,,,,,
Siesbach,   356,https://siesbach.de,,,,,
Hundsbach,   356,No Website,,,,,
Hohenleimbach,   356,https://hohenleimbach.de,,,,,
Reckershausen,   355,No Website,,,,,
Ney,   355,No Website,,,,,
Geisig,   355,https://geisig.de,,,,,
Stebach,   355,No Website,,,,,
Mörschbach,   354,https://moerschbach.de,,,,,
Kneese,   353,No Website,,,,,
Mustin,   353,No Website,,,,,
Kleßen-Görne,   353,https://klessen-goerne.de,,,,,
Arlewatt,   353,No Website,,,,,
Frestedt,   353,https://frestedt.de,,,,,
Reipoltskirchen,   353,No Website,,,,,
Elbingen,   353,https://elbingen.de,,,,,
Oberroßbach,   353,No Website,,,,,
Halbs,   353,No Website,,,,,
Lützkampen,   353,No Website,,,,,
Winsen,   352,No Website,,,,,
Scheggerott,   352,No Website,,,,,
Argenschwang,   352,https://argenschwang.de,,,,,
Bickenbach,   352,No Website,,,,,
Reitzenhain,   352,No Website,,,,,
Nisterberg,   352,No Website,,,,,
Höchstberg,   352,No Website,,,,,
Peenemünde,   351,No Website,,,,,
Henfstädt,   351,No Website,,,,,
Neritz,   351,No Website,,,,,
Brammer,   351,https://brammer.de,,,,,
Morshausen,   351,https://morshausen.de,,,,,
Föckelberg,   351,No Website,,,,,
Dietrichingen,   350,No Website,,,,,
Bermersheim,   350,No Website,,,,,
Gransdorf,   350,https://gransdorf.de,,,,,
Gladbach,   350,No Website,,,,,
Neddemin,   349,No Website,,,,,
Grabau,   349,No Website,,,,,
Holzbunge,   349,No Website,,,,,
Horbruch,   349,No Website,,,,,
Callbach,   349,No Website,,,,,
Reich,   349,No Website,,,,,
Hohenöllen,   349,No Website,,,,,
Geilnau,   348,https://geilnau.de,,,,,
Alt Zachun,   347,No Website,,,,,
"Rathen, Kurort",   347,https://kurort-rathen.de,,,,,
Süderhackstedt,   347,No Website,,,,,
Breitenberg,   347,https://breitenberg.de,,,,,
Meezen,   347,https://meezen.de,,,,,
Bermel,   347,https://gemeinde-bermel.de,,,,,
Hammerstein,   347,No Website,,,,,
Naurath (Eifel),   347,No Website,,,,,
Oberpierscheid,   347,No Website,,,,,
Schönenberg,   347,No Website,,,,,
Ibach,   347,No Website,,,,,
Seefeld,   346,https://seefeld.de,,,,,
Niederotterbach,   346,https://niederotterbach.de,,,,,
Priborn,   345,https://prien.de,,,,,
Kassow,   345,No Website,,,,,
Kreien,   345,No Website,,,,,
Ruttersdorf-Lotschen,   345,No Website,,,,,
Meerfeld,   345,No Website,,,,,
Wallscheid,   345,No Website,,,,,
Wembach,   345,https://wembach.de,,,,,
Dalldorf,   344,https://dalldorf.de,,,,,
Volsemenhusen,   344,No Website,,,,,
Pleitersheim,   344,https://westerwaldkreis.de,,,,,
Schweisweiler,   344,No Website,,,,,
Brohl,   344,No Website,,,,,
Altstrimmig,   344,https://altstrimmig.de,,,,,
Mehmels,   343,No Website,,,,,
Zirzow,   342,No Website,,,,,
Thalwenden,   342,No Website,,,,,
Sirksfelde,   342,https://sirksfelde.de,,,,,
Tramm,   342,No Website,,,,,
Uhler,   342,No Website,,,,,
Woltersdorf,   341,No Website,,,,,
Rantzau,   341,No Website,,,,,
Kaltenborn,   341,No Website,,,,,
Patersberg,   341,No Website,,,,,
Lütjenholm,   340,https://luetjenholm.de,,,,,
Boitze,   340,No Website,,,,,
Großbundenbach,   340,https://grossbundenbach.de,,,,,
Bettendorf,   340,No Website,,,,,
Elben,   340,No Website,,,,,
Hüttingen an der Kyll,   340,No Website,,,,,
Hartmannsdorf,   339,No Website,,,,,
Hinzweiler,   339,No Website,,,,,
Wirscheid,   339,No Website,,,,,
Reichstädt,   338,No Website,,,,,
Allendorf,   338,https://allendorf-eder.de,,,,,
Steenfeld,   338,https://steenfeld.de,,,,,
Dahnen,   338,No Website,,,,,
Silz,   337,No Website,,,,,
Schmiedehausen,   337,No Website,,,,,
Lehnstedt,   337,No Website,,,,,
Klein Rheide,   337,No Website,,,,,
Biebrich,   337,https://wiesbaden.de,,,,,
Nimritz,   336,No Website,,,,,
Oesterdeichstrich,   336,No Website,,,,,
Daberkow,   335,No Website,,,,,
Werder,   335,https://werder-havel.de,,,,,
Endschütz,   335,No Website,,,,,
Uphusum,   335,https://gemeinde-uphusum.de,,,,,
Luxem,   335,No Website,,,,,
Allmannsweiler,   335,No Website,,,,,
Hintersee,   334,No Website,,,,,
Bruschied,   334,No Website,,,,,
Körborn,   334,No Website,,,,,
Ettinghausen,   334,No Website,,,,,
Pohl,   334,https://pohlheim.de,,,,,
Ormont,   334,https://ormont.de,,,,,
Mannebach,   334,No Website,,,,,
Zimmernsupra,   333,No Website,,,,,
Belrieth,   333,No Website,,,,,
Alt Bennebek,   333,No Website,,,,,
Lutterbek,   333,https://lutterbek.de,,,,,
Tappendorf,   333,No Website,,,,,
Dienstweiler,   333,https://dienstweiler.de,,,,,
Nohen,   333,https://nohen.de,,,,,
Ravengiersburg,   333,No Website,,,,,
Lichtenborn,   333,No Website,,,,,
Wiegendorf,   332,No Website,,,,,
Pfaffschwende,   332,https://pfaffschwende.de,,,,,
Horn,   332,https://horn.de,,,,,
Hauroth,   332,No Website,,,,,
Miellen,   332,No Website,,,,,
Hohenfels-Essingen,   332,https://hohenfels.de,,,,,
Melz,   331,https://gemeinde-melz.de,,,,,
Altenhof,   331,No Website,,,,,
Giesenhausen,   331,No Website,,,,,
Ruppertshofen,   331,https://ruppertshofen.de,,,,,
Kleineutersdorf,   330,No Website,,,,,
Schönhorst,   330,No Website,,,,,
Fohren-Linden,   330,https://fohren-linden.de,,,,,
Breitenthal,   330,No Website,,,,,
Keidelheim,   330,No Website,,,,,
Niederkumbd,   330,https://niederkumbd.de,,,,,
Gappenach,   330,No Website,,,,,
Kettenheim,   330,No Website,,,,,
Hasselbach,   330,No Website,,,,,
Peterslahr,   330,https://peterslahr.de,,,,,
Kesten,   330,https://kesten.de,,,,,
Oberstadt,   329,https://oberstadt.de,,,,,
Ritschenhausen,   329,No Website,,,,,
Erlenbach bei Dahn,   329,https://erlenbach-bei-dahn.de,,,,,
Bülow,   328,No Website,,,,,
Deesbach,   328,No Website,,,,,
Wapelfeld,   328,No Website,,,,,
Oberkirn,   328,https://oberkirn.de,,,,,
Wierschem,   328,https://wierschem.de,,,,,
Klocksin,   327,No Website,,,,,
Millienhagen-Oebelitz,   327,No Website,,,,,
Borgsum,   327,https://nordstrand.de,,,,,
Odderade,   327,https://odderade.de,,,,,
Stolpe,   326,https://stolpe.de,,,,,
Weißendorf,   326,https://weisendorf.de,,,,,
Stoltenberg,   326,https://gemeinde-stoltenberg.de,,,,,
Walshausen,   326,No Website,,,,,
Scheidt,   326,No Website,,,,,
Himmighofen,   326,No Website,,,,,
Seffern,   326,https://seffern.de,,,,,
Eisenschmitt,   326,https://eisenschmitt.de,,,,,
Gotthun,   325,No Website,,,,,
Winseldorf,   325,No Website,,,,,
Grevenkop,   325,No Website,,,,,
Weltersburg,   325,https://weltersburg.de,,,,,
Dickendorf,   325,No Website,,,,,
Oberehe-Stroheich,   325,No Website,,,,,
Ohlweiler,   324,No Website,,,,,
Ellweiler,   323,No Website,,,,,
Perscheid,   323,No Website,,,,,
Hömberg,   323,No Website,,,,,
Marienfels,   323,https://marienfels.de,,,,,
Waldmühlen,   323,No Website,,,,,
Kriesow,   322,https://kriesow.de,,,,,
Köthel,   322,https://koethel.de,,,,,
Desloch,   322,https://desloch.de,,,,,
Hilst,   322,No Website,,,,,
Hirz-Maulsbach,   322,No Website,,,,,
Marth,   321,No Website,,,,,
Reußenköge,   321,https://reussenkoege.de,,,,,
Wolmersdorf,   321,https://wolmersdorf.de,,,,,
Kleinfischlingen,   321,https://kleinfischlingen.de,,,,,
Feuerscheid,   321,https://feuerscheid.de,,,,,
Groß Kordshagen,   320,No Website,,,,,
Eineborn,   320,No Website,,,,,
"Garding, Kirchspiel",   320,No Website,,,,,
Niederhambach,   320,https://niederhambach.de,,,,,
Rettershain,   320,https://rettershain.de,,,,,
Göllnitz,   319,No Website,,,,,
Görkwitz,   319,No Website,,,,,
Freienorla,   319,https://freienorla.de,,,,,
Lochum,   319,https://gemeinde-lochum.de,,,,,
Hundhaupten,   318,No Website,,,,,
Busenwurth,   318,https://busenwurth.de,,,,,
Gehrweiler,   318,No Website,,,,,
Saalstadt,   318,No Website,,,,,
Jonaswalde,   317,https://gemeinde-jonaswalde.de,,,,,
Frankenroda,   317,No Website,,,,,
Neuerkirch,   317,https://neuerkirch.de,,,,,
Salm,   317,No Website,,,,,
Priepert,   316,https://priepert.de,,,,,
Finkenthal,   316,No Website,,,,,
Damnatz,   316,No Website,,,,,
Hintertiefenbach,   316,https://hintertiefenbach.de,,,,,
Pleizenhausen,   316,https://pleizenhausen.de,,,,,
Horhausen,   316,https://horhausen.de,,,,,
Strüth,   316,https://strueth.de,,,,,
Bergholz,   315,No Website,,,,,
Borstorf,   315,https://borstorf.de,,,,,
Datzeroth,   315,No Website,,,,,
Retterath,   315,No Website,,,,,
Altenhagen,   314,No Website,,,,,
Briggow,   314,No Website,,,,,
Rutsweiler am Glan,   314,No Website,,,,,
Vollmershain,   313,https://vollmershain.de,,,,,
Bröthen,   313,No Website,,,,,
Henschtal,   313,No Website,,,,,
Kettenhausen,   313,No Website,,,,,
Trimport,   313,https://trimport.de,,,,,
Penkow,   312,No Website,,,,,
Lenterode,   312,No Website,,,,,
Oberbösa,   312,No Website,,,,,
Niederalben,   312,https://niederalben.de,,,,,
Liesenich,   312,https://liesenich.de,,,,,
Krümmel,   312,No Website,,,,,
Gindorf,   312,No Website,,,,,
Rappin,   311,No Website,,,,,
Jardelund,   311,No Website,,,,,
Osterby,   311,https://osterby.de,,,,,
Kronweiler,   311,https://kronweiler.de,,,,,
Wüschheim,   311,https://wueschheim.de,,,,,
Schwall,   311,No Website,,,,,
Frettenheim,   311,No Website,,,,,
Pickließem,   311,No Website,,,,,
Plütscheid,   311,No Website,,,,,
Warnkenhagen,   310,No Website,,,,,
Albersdorf,   310,https://albersdorf.de,,,,,
Sankt Annen,   310,https://st-annen.de,,,,,
Rinzenberg,   310,https://rinzenberg.de,,,,,
Lasel,   310,https://lasel.de,,,,,
Brunow,   309,No Website,,,,,
Sollwitt,   309,https://sollwitt.de,,,,,
Aschbach,   309,No Website,,,,,
Groß Schwiesow,   308,No Website,,,,,
Balow,   308,No Website,,,,,
Hollnich,   308,https://gemeinde-hollnich.de,,,,,
Hüblingen,   308,No Website,,,,,
Rechtenstein,   308,https://rechtenstein.de,,,,,
Ockholm,   307,No Website,,,,,
Hollingstedt,   307,https://hollingstedt.de,,,,,
Nehmten,   307,https://nehmten.de,,,,,
Grünow,   306,No Website,,,,,
Strohkirchen,   306,No Website,,,,,
Lausnitz b. Neustadt an der Orla,   306,No Website,,,,,
Oersberg,   306,No Website,,,,,
Helmstorf,   306,https://helmstorf.de,,,,,
Seekirch,   306,https://seekirch.de,,,,,
Kuhs,   305,No Website,,,,,
Mackenrode,   305,No Website,,,,,
Nauendorf,   304,No Website,,,,,
Marolterode,   304,No Website,,,,,
Enspel,   304,https://enspel.de,,,,,
Uelvesbüll,   303,No Website,,,,,
Selchenbach,   303,https://selchenbach.de,,,,,
Hoffeld,   303,No Website,,,,,
Hemmelzen,   303,https://hemmelzen.de,,,,,
Züsow,   302,https://zuesow.de,,,,,
Mönchpfiffel-Nikolausrieth,   302,https://moenchpfiffel.de,,,,,
Ecklak,   302,No Website,,,,,
Ellenhausen,   302,https://ellenhausen.de,,,,,
Breit,   302,No Website,,,,,
Schlemmin,   301,No Website,,,,,
Köthel,   301,https://koethel.de,,,,,
Biebern,   301,https://biebern.de,,,,,
Manubach,   301,https://manubach.de,,,,,
Gnevkow,   300,No Website,,,,,
Tröchtelborn,   300,No Website,,,,,
Harmsdorf,   300,No Website,,,,,
Arpsdorf,   300,No Website,,,,,
Sophienhamm,   300,https://sophienhamm.de,,,,,
Berghausen,   300,No Website,,,,,
Ellscheid,   300,No Website,,,,,
Ritzerau,   299,https://ritzerau.de,,,,,
Peissen,   299,https://gemeinde-peissen.de,,,,,
Schmalstede,   299,https://gemeinde-schmalstede.de,,,,,
Mauschbach,   299,No Website,,,,,
Mesenich,   299,No Website,,,,,
Warringholz,   298,No Website,,,,,
Kail,   298,No Website,,,,,
Postlow,   297,No Website,,,,,
Böhnhusen,   297,No Website,,,,,
Alkersleben,   296,No Website,,,,,
Kleinmölsen,   296,https://kleinmoelsen.de,,,,,
Gössitz,   296,No Website,,,,,
Sönnebüll,   296,https://soennebuell.de,,,,,
Tielen,   296,No Website,,,,,
Frankelbach,   296,No Website,,,,,
Hilgenroth,   296,https://gemeinde-hilgenroth.de,,,,,
Brandscheid,   296,No Website,,,,,
Schmatzin,   295,https://schmatzin.de,,,,,
Friedelshausen,   295,No Website,,,,,
Heidmoor,   295,https://heidmoor.de,,,,,
Dünfus,   295,https://duenfus.de,,,,,
Nister-Möhrendorf,   295,No Website,,,,,
Niederhosenbach,   294,https://niederhosenbach.de,,,,,
Kirschroth,   294,No Website,,,,,
Wintersheim,   294,No Website,,,,,
Wasenbach,   294,No Website,,,,,
Kommen,   294,No Website,,,,,
Bleckhausen,   294,https://bleckhausen.de,,,,,
Demerath,   294,https://demerath.de,,,,,
Steinheuterode,   293,No Website,,,,,
Trebra,   292,https://thueringen.de,,,,,
Beinerstadt,   292,No Website,,,,,
Lüchow,   292,https://luechow.de,,,,,
Oberstreit,   292,https://oberstreit.de,,,,,
Laurenburg,   292,https://laurenburg.de,,,,,
Hinzert-Pölert,   292,No Website,,,,,
Bruchstedt,   291,No Website,,,,,
Tellig,   291,No Website,,,,,
Prath,   291,No Website,,,,,
Eisendorf,   290,https://eisendorf.de,,,,,
Schweix,   290,No Website,,,,,
Schüller,   290,No Website,,,,,
Rothemühl,   289,No Website,,,,,
Bargischow,   289,No Website,,,,,
Rauda,   289,No Website,,,,,
Siebeneichen,   289,https://gemeinde-siebeneichen.de,,,,,
Föhrden-Barl,   289,https://foehrden-barl.de,,,,,
Ballstedt,   288,https://ballstedt.de,,,,,
Niederschlettenbach,   288,No Website,,,,,
Hockweiler,   288,No Website,,,,,
Kittendorf,   287,No Website,,,,,
Löhma,   287,https://thueringen.de,,,,,
Oppershausen,   287,https://oppershausen.de,,,,,
Freienhagen,   287,https://freienhagen.de,,,,,
Wirschweiler,   287,No Website,,,,,
Limbach,   287,https://limbach.de,,,,,
Hoppstädten,   287,https://hoppstaedten-weiersbach.de,,,,,
Dambeck,   286,No Website,,,,,
Unterwaldhausen,   286,No Website,,,,,
Wilzenberg-Hußweiler,   285,https://wilzenberg-hussweiler.de,,,,,
Petersberg,   284,https://petersberg.de,,,,,
Sellerich,   284,No Website,,,,,
Bresegard bei Picher,   283,No Website,,,,,
Kittlitz,   283,No Website,,,,,
Hirschfeld (Hunsrück),   283,No Website,,,,,
Finkenbach-Gersweiler,   283,No Website,,,,,
Udler,   283,https://udler.de,,,,,
Tautenburg,   282,https://tautenburg.de,,,,,
Grinau,   282,https://grinau.de,,,,,
Hattstedtermarsch,   282,No Website,,,,,
Zilshausen,   282,https://zilshausen.de,,,,,
Panzweiler,   282,https://panzweiler.de,,,,,
Rabenholz,   281,No Website,,,,,
Weiler,   281,No Website,,,,,
Willingen,   281,https://willingen.de,,,,,
Fiersbach,   281,No Website,,,,,
Seelbach (Westerwald),   281,No Website,,,,,
Garz,   280,No Website,,,,,
Golchen,   280,No Website,,,,,
Großeutersdorf,   280,No Website,,,,,
Wahlhausen,   280,https://wahlhausen.de,,,,,
Borxleben,   280,No Website,,,,,
Oberstaufenbach,   280,https://oberstaufenbach.de,,,,,
Bobenthal,   280,https://bobenthal.de,,,,,
Niederscheidweiler,   280,https://niederscheidweiler.de,,,,,
Hausen am Bussen,   280,No Website,,,,,
Röckwitz,   279,No Website,,,,,
Neuenkirchen,   279,No Website,,,,,
Löptin,   279,No Website,,,,,
Beldorf,   279,https://beldorf.de,,,,,
Hummelfeld,   279,No Website,,,,,
Altweidelbach,   279,https://altweidelbach.de,,,,,
Erbach,   279,https://erbach.de,,,,,
